date,activeUsers,newUsers,sessions,engagedSessions,screenPageViews,eventCount,userEngagementDuration
20260507,1,0,2,2,3,8,9
20260508,1,0,1,1,0,1,2
20260608,1,0,2,2,1,4,3
20260620,1,1,1,1,1,5,22
20260713,1,0,1,1,1,4,14
