date,activeUsers,newUsers,sessions,engagedSessions,screenPageViews,eventCount,userEngagementDuration
2026-08-08,2,2,2,0,2,8,0
2026-08-10,1,1,1,1,1,5,24
2026-08-11,1,1,1,0,1,5,5
2026-08-15,1,1,1,0,1,3,0
